Period SHA SHB XAB XBA DIAp DIBp
332 0.17172141618147702 0.13296084430329638 26 32 0.49778740788859827 0.5022125921114018
333 0.16333135884837097 0.12650185660233948 26 32 0.49589496822303886 0.5041050317769611
334 0.15578688836549434 0.12079656477438365 26 32 0.48310869659174144 0.5168913034082585
335 0.14891343520708014 0.11567186996458934 26 32 0.47846669399358494 0.521533306006415
336 0.14234716496818184 0.1107674279036068 26 32 0.4825103816454022 0.5174896183545978
337 0.13586965665002979 0.10586882391089461 26 32 0.48940462338858604 0.5105953766114141
338 0.12959620004863698 0.10109538171228823 26 32 0.4906401286629134 0.5093598713370866
339 0.12333971679283727 0.09626393038602975 26 32 0.49843278514041583 0.5015672148595842
340 0.1177190778468043 0.091997077794536 26 32 0.48567730099332457 0.5143226990066754
341 0.11270111292407742 0.08826521189570816 26 32 0.4791607728872001 0.5208392271128
342 0.108056281410642 0.08484217511071544 26 32 0.478673097794059 0.521326902205941
343 0.10376897099789095 0.08171556990637872 26 32 0.47609910018280416 0.5239008998171958
344 0.09962280642363518 0.07867207535152651 26 33 0.4795706736796655 0.5204293263203345
345 0.1119694714286821 0.07556627689857208 27 33 0.48533782987067053 0.5146621701293295
346 0.11262817013552051 0.08910013532808578 27 34 0.48366677210251346 0.5163332278974866
347 0.12591814136894033 0.09071465830061334 28 34 0.489196579140427 0.5108034208595729
348 0.12631431558150874 0.10512989616618101 28 35 0.48642345555300553 0.5135765444469944
349 0.1392065463893121 0.1066267814796131 29 35 0.4848618253289791 0.5151381746710211
350 0.13913609773406257 0.12057531413635313 30 36 0.4832952639228459 0.5167047360771542
351 0.15166983608830506 0.1381257893824276 30 36 0.47827626418926367 0.5217237358107364
352 0.15190409483830716 0.14038652071266589 30 36 0.45800390045741546 0.5419960995425844
353 0.14807991647615903 0.1375834802376308 30 37 0.4639039788845603 0.5360960211154397
354 0.1592722549497219 0.1329475760527943 31 37 0.47418498205916326 0.5258150179408368
355 0.1580157421842798 0.14411078595699112 31 38 0.4827178889723745 0.5172821110276256
356 0.16963290847469906 0.1435873513379563 32 38 0.4756178664982212 0.5243821335017788
357 0.16794300093214598 0.1554638915743703 32 39 0.4893692951726385 0.5106307048273615
358 0.17857405710506147 0.15426607928947741 33 39 0.4913050691293107 0.5086949308706894
359 0.17613470009310656 0.16543268927282165 33 39 0.4936352184589204 0.5063647815410797
360 0.1697885218658529 0.16371049906107382 33 39 0.4903311318450517 0.5096688681549484
361 0.16219611341642964 0.15777132461847176 33 39 0.5025767850705104 0.49742321492948954
362 0.1545710040832859 0.150812734571198 33 39 0.5057175913697218 0.4942824086302782
363 0.14718289426024997 0.14375948057293728 33 39 0.5054694118089309 0.49453058819106904
364 0.1399527465080259 0.13674899448030517 33 39 0.4994954049995137 0.5005045950004863
365 0.13315529300745693 0.13012773060294694 33 39 0.49522379309781317 0.5047762069021867
366 0.12659578115537545 0.12372487753829312 33 39 0.5009755192756578 0.49902448072434213
367 0.12049501645515982 0.11776940063910832 33 39 0.4940423959358487 0.5059576040641514
368 0.11476350366876731 0.11217474370817669 33 39 0.4934042424735474 0.5065957575264527
369 0.10921200123048365 0.1067528690392598 33 39 0.4972756305104815 0.5027243694895184
370 0.10395725171807067 0.1016211387609493 33 39 0.5043711679760653 0.4956288320239346
371 0.09909171726970378 0.0968724306265371 33 39 0.5080120441312104 0.4919879558687897
372 0.0944858151066687 0.0923774996154729 33 39 0.5072428913655462 0.4927571086344537
373 0.0900519337811838 0.08804903631508591 33 39 0.49468655125151534 0.5053134487484846
374 0.0858974864749807 0.0839947346248653 33 39 0.4923541129998158 0.5076458870001842
375 0.0818886154949459 0.08008100148241988 33 39 0.4948147258372203 0.5051852741627798
376 0.07834695038856489 0.07662971715754276 33 39 0.4861095586381642 0.5138904413618359
377 0.07524365086496795 0.07361227932218654 33 39 0.4808595355978654 0.5191404644021347
378 0.07206564843743557 0.07051584548060082 33 39 0.49043805220934256 0.5095619477906573
379 0.06868668975953313 0.0672143769534466 33 39 0.49904411194596815 0.5009558880540319
380 0.06558317276489022 0.06418447560006715 33 39 0.5077815350855716 0.4922184649144285
381 0.06294139701965805 0.061612634713392664 33 39 0.516006458188249 0.483993541811751
382 0.060678249968101276 0.05941592577725361 33 39 0.5204117104464259 0.47958828955357413
383 0.05845162056386452 0.057252412582593705 33 39 0.515623896071445 0.48437610392855496
384 0.05627939327655085 0.05514014569435494 33 39 0.5146651612061822 0.4853348387938178
385 0.05442817166093434 0.05334588645785199 33 39 0.5216706458703267 0.47832935412967326
386 0.05269983073104143 0.05167165978811444 33 39 0.5204654787043688 0.47953452129563134
387 0.050817497380000146 0.04984073498421991 33 39 0.5128771472718191 0.4871228527281809
388 0.049218725816883996 0.04829080154089291 33 39 0.5210220031716757 0.4789779968283244
389 0.04800475891114299 0.0471232308489515 33 39 0.5283659180048946 0.47163408199510537
390 0.046693126001251424 0.04585567434216953 33 39 0.5205183375327737 0.47948166246722634
391 0.04523186225800056 0.04443628318187277 33 39 0.5155803907588505 0.4844196092411494
392 0.043639579877429814 0.0428837797551084 33 39 0.5115482178358004 0.4884517821641996
393 0.04183446873857078 0.04111645862236544 33 39 0.5047271307073877 0.4952728692926123
394 0.040039730654628514 0.03935762104423344 33 39 0.5052308776009746 0.4947691223990255
395 0.0383431980028288 0.037695193872953475 33 39 0.5062863246801892 0.49371367531981086
396 0.03670372330148128 0.03608811937809972 33 39 0.5053601641844381 0.4946398358155619
397 0.035154559010265374 0.0345697352830529 33 39 0.5058904775229143 0.4941095224770857
398 0.034136922977402194 0.033581340436550346 33 39 0.5195668090689969 0.480433190931003
399 0.033131587153036636 0.03260378373922738 33 39 0.5138569694448492 0.48614303055515096
400 0.03213805693396609 0.03163664369084729 33 39 0.5130772948937812 0.48692270510621877
401 0.03140794476518325 0.030931602184220388 33 39 0.519938923096474 0.480061076903526
402 0.030860334624550373 0.030407809172635653 33 39 0.5222256416337631 0.4777743583662369
403 0.030637079618224525 0.03020718043890554 34 39 0.5297649085662121 0.47023509143378805
404 0.030556659081576554 0.04664825486122354 34 39 0.5307852143953244 0.46921478560467567
405 0.030387571047386708 0.05111958703805135 34 39 0.5266597540388518 0.47334024596114826
406 0.03025178960896444 0.05174405480009585 34 39 0.5283397360722335 0.47166026392776667
407 0.030171852649520575 0.05118246508109541 34 39 0.5295777416182372 0.47042225838176277
408 0.030427408743997506 0.050583167518993596 34 39 0.5391325271218642 0.46086747287813584
409 0.030769068107282083 0.04998161234197837 34 39 0.5388139612299994 0.46118603877000064
410 0.031042870656955393 0.049316096901405364 34 39 0.5362865491175013 0.4637134508824986
411 0.031493660165740074 0.048860257141058745 34 39 0.5425723811051546 0.45742761889484546
412 0.0317297619771426 0.04823034967791544 34 39 0.5348429368469946 0.46515706315300537
413 0.03240123731413117 0.048077561419358004 34 39 0.5503152862226715 0.44968471377732855
414 0.03351212299044577 0.04840488360094383 34 39 0.5601763517633963 0.43982364823660364
415 0.034556913793280034 0.04870511976772894 34 39 0.5551267958633203 0.4448732041366798
416 0.03584359621048541 0.04928441940638887 34 39 0.5641453670482338 0.4358546329517662
417 0.037138723587973856 0.04990751470574055 34 39 0.5634094822044187 0.43659051779558133
418 0.03867160087880366 0.0508019554376293 34 39 0.5718485484298272 0.4281514515701727
419 0.04046594492869625 0.0519897827485732 34 39 0.5790692620805261 0.42093073791947394
420 0.042113615537983456 0.05306126179323412 34 39 0.5739622092350668 0.4260377907649331
421 0.04365524937125356 0.054055513421443 34 39 0.5738150065994246 0.42618499340057525
422 0.0451579513166214 0.05503820219984278 34 39 0.5752075937143832 0.4247924062856169
423 0.04690269673591331 0.05628893508670229 34 39 0.5844375675310881 0.4155624324689118
424 0.04845570875374267 0.057372635190862664 34 39 0.5780992324101347 0.4219007675898654
425 0.04978716609419349 0.05825824621073473 34 39 0.5747834641245965 0.4252165358754036
426 0.05127864651215039 0.05932617262328606 34 39 0.5830890486630622 0.4169109513369377
427 0.05260305215810383 0.06024820196382182 34 39 0.5780200361539697 0.42197996384603037
428 0.053841730942715604 0.061104623258193595 34 39 0.5783539352091468 0.4216460647908532
429 0.05515371568160127 0.062053463381320506 34 39 0.5826471795906316 0.4173528204093683
430 0.05642125915698739 0.06297601947172567 34 39 0.5819359313660336 0.41806406863396633
431 0.057450434428502395 0.06367745672750541 34 39 0.5764215931436525 0.4235784068563475
432 0.0580497087761682 0.06396537996022161 34 40 0.5667035591939601 0.43329644080603996
433 0.07525672643708806 0.06437661406193897 35 40 0.5746609211190378 0.4253390788809622
434 0.0806794592517701 0.08139835249537852 35 40 0.577255548897761 0.4227444511022389
435 0.08245530792978761 0.08678640651121564 36 40 0.5841995098651208 0.41580049013487913
436 0.08324157233771269 0.10506000549006934 36 40 0.5906602625155902 0.40933973748440977
437 0.08407096937796824 0.11064076440770707 36 40 0.6021665400510425 0.3978334599489574
438 0.08466153055854461 0.11183078940334651 36 40 0.5953612934126727 0.4046387065873272
439 0.08559839213340198 0.11204541271292527 36 40 0.6087236944987245 0.39127630550127546
440 0.08667945840924293 0.11201408210318735 36 40 0.6107547366240039 0.389245263375996
441 0.08754900664659937 0.11168618402316767 36 40 0.6040726005027256 0.3959273994972743
442 0.08827653908716523 0.11122972160112109 36 40 0.6026612360853243 0.39733876391467576
443 0.08913645088247316 0.11094951939278248 37 40 0.6087604374124411 0.3912395625875588
444 0.09030299866652848 0.12752790364159927 37 40 0.6176677739633074 0.38233222603669254
445 0.09166497278384927 0.1324744541739579 37 41 0.6218609649196407 0.3781390350803594
446 0.10972740524303687 0.13379353371269118 38 42 0.6274615200504986 0.3725384799495014
447 0.13246040832484074 0.15047128035019922 39 43 0.6286757145906146 0.3713242854093854
448 0.1560746757571323 0.17158386067435452 39 44 0.634087716516006 0.36591228348399396
449 0.1790766213941287 0.17678196970822324 39 45 0.6311325586314217 0.36886744136857824
450 0.2011232160495111 0.17682393242000294 39 45 0.6313500459056769 0.3686499540943231
451 0.20546295853108174 0.17507924878884265 40 45 0.6262352362050567 0.3737647637949433
452 0.20391758775368393 0.18914426470146872 40 45 0.6205190625885163 0.3794809374114837
453 0.2004104927071875 0.19102593220454397 40 45 0.6154126630898846 0.38458733691011543
454 0.19672376647734163 0.18934296581082738 41 45 0.6250454416036832 0.37495455839631675
455 0.1930236375198016 0.20301827238424214 41 45 0.6226032088638666 0.3773967911361335
456 0.18956915923870535 0.20467617287414147 41 46 0.6264183031516944 0.37358169684830556
457 0.20288042440552745 0.20258408382888354 42 46 0.6286306346194659 0.37136936538053406
458 0.20464984687161836 0.21603448215880494 43 46 0.6331162137538591 0.366883786246141
459 0.20301215956550112 0.23417739550387784 43 47 0.6413142006352266 0.35868579936477335
460 0.217054659658469 0.23687707849705822 43 47 0.6471764366327252 0.35282356336727483
461 0.21896424241550067 0.23456663706221373 43 47 0.6448057598922706 0.3551942401077293
462 0.2167119716310395 0.2304687084729345 43 47 0.6358902164281417 0.36410978357185836
463 0.21317295547262857 0.22589022790850963 44 47 0.6341491449138628 0.3658508550861372
464 0.2095547580122648 0.23802012973025846 44 48 0.6403811549585182 0.35961884504148184
465 0.22255320965984504 0.23850202055022818 44 48 0.6409951801459127 0.3590048198540872
466 0.22396119401546435 0.23545177792156377 44 49 0.6451061299305373 0.3548938700694627
467 0.23840912921163743 0.23161712439730953 45 50 0.6517949121274076 0.3482050878725924
468 0.2563284823532586 0.24403241813635673 46 51 0.6477767056427505 0.35222329435724953
469 0.27476549228727937 0.2611558235989368 47 51 0.6486756631198998 0.35132433688010034
470 0.2760086153552859 0.2789430555662062 48 52 0.641447407433785 0.358552592566215
471 0.2883915131418111 0.29641422774558446 48 53 0.6436202217911283 0.3563797782088715
472 0.3036715381321854 0.29652066581889175 48 53 0.6381546128651301 0.3618453871348699
473 0.3029723061084273 0.2913040685191285 48 53 0.6419235354299324 0.35807646457006764
474 0.29721054921150186 0.28451700356741694 48 53 0.6396068059743952 0.3603931940256048
475 0.28986763391954634 0.2772778879793628 49 54 0.6339378452671494 0.3660621547328506
476 0.299074007184212 0.2869385589401977 49 54 0.642998271060561 0.3570017289394391
477 0.2964598204578536 0.2848733320577628 49 54 0.6369271059345452 0.36307289406545473
478 0.29014287630799784 0.27911663418038013 49 54 0.6343638598241138 0.36563614017588614
479 0.28331237820532706 0.2728311523954048 49 54 0.6475651589280879 0.35243484107191214
480 0.27669304724278126 0.2667338051130889 49 54 0.6519089352278769 0.3480910647721231
481 0.27008777375909027 0.2606258081244947 49 55 0.6436092077484941 0.35639079225150594
482 0.2801914999451682 0.25470240634054436 50 55 0.6431036316407425 0.3568963683592575
483 0.2788761395221825 0.26571642593470973 50 56 0.6485920201770304 0.35140797982296956
484 0.29042628443825186 0.26507268189133626 51 56 0.6456018509899542 0.35439814901004585
485 0.28930092143136854 0.2774738803809893 52 56 0.650998396685163 0.34900160331483693
486 0.2846796063562789 0.2939893482102516 52 57 0.6643353665308842 0.33566463346911574
487 0.2957716033304842 0.2948958502728631 53 58 0.6690165473691274 0.33098345263087253
488 0.311238248991461 0.30719868100648556 54 58 0.663565252155597 0.3364347478444029
489 0.31093748821131084 0.3225413897741065 54 58 0.6599068832226519 0.3400931167773482
490 0.30564692876933136 0.32176632733299965 54 58 0.6581859065962595 0.3418140934037406
491 0.2988698617548622 0.31586486877642117 54 58 0.655172590435272 0.3448274095647279
492 0.29171974470011114 0.30841992223799664 55 59 0.651110115850695 0.3488898841493049
493 0.3011694372011095 0.3172177297483442 56 59 0.6504201710641374 0.3495798289358625
494 0.29885240892143977 0.33065871772377314 56 60 0.6457475535607415 0.3542524464392585
495 0.30965442724262615 0.3288353627960548 57 60 0.6527261329009412 0.34727386709905894
496 0.3076558903317682 0.3387362100306254 57 60 0.6511652623660027 0.34883473763399725
497 0.3015402163625921 0.3353098022811294 57 60 0.6459799902573364 0.35402000974266346
498 0.29406872276849455 0.32755011251863053 58 61 0.6377990134359388 0.36220098656406124
499 0.30284120477134363 0.3351106184660563 58 61 0.6353362865861581 0.36466371341384174
500 0.3000084103693637 0.3308168442119282 58 61 0.6382488742414206 0.3617511257585793
501 0.29346515604434503 0.32278349016953517 59 61 0.6331851050719911 0.3668148949280089
502 0.2861759033641802 0.3305449270347796 59 61 0.6391860690367915 0.36081393096320846
503 0.27887624446904136 0.32647729701916145 59 61 0.6385580176603898 0.36144198233961017
504 0.27194895852134804 0.31896861686476885 59 61 0.6425306456256249 0.35746935437437516
505 0.26539207097773193 0.31065430368284797 59 62 0.6431850518621488 0.3568149481378513
506 0.2756765033698285 0.3023714983417146 60 63 0.6433530610537659 0.3566469389462341
507 0.2910538586721444 0.3110337422831047 61 63 0.6481317760691757 0.35186822393082423
508 0.29096620115460886 0.3246715712529518 61 64 0.6467226018395545 0.35327739816044534
509 0.30282402610852266 0.32320320632236554 61 64 0.655535555283047 0.344464444716953
510 0.30182449888469426 0.31734321603258264 62 64 0.6644742281137914 0.3355257718862086
511 0.29671971698387073 0.3266948019361281 62 65 0.6612027453479976 0.3387972546520024
512 0.3067198319079812 0.3237228228210076 62 65 0.6527446839084335 0.34725531609156635
513 0.30449371354683274 0.31686035278297386 62 66 0.6489078781533411 0.35109212184665894
514 0.31505690024744437 0.3090557608184712 62 66 0.6503519457772889 0.34964805422271095
515 0.31298390992229674 0.3014255100526808 62 66 0.6566623273484854 0.34333767265151455
516 0.3068361251225332 0.293922730500408 62 66 0.651122989380826 0.34887701061917403
517 0.29965706535597947 0.2867514785987838 62 66 0.6523418472659687 0.3476581527340313
518 0.29239271343935674 0.2799219116041825 62 66 0.6522665154429443 0.3477334845570556
519 0.28552226517831614 0.2736055402776739 62 66 0.6576388474254258 0.3423611525745743
520 0.2790577987373043 0.2677139872398094 62 66 0.6592246961302418 0.34077530386975824
521 0.2729213485931199 0.26213716313267776 62 67 0.6587453437203791 0.341254656279621
522 0.2836642750334983 0.256916802548597 62 67 0.6608960223772641 0.339103977622736
523 0.2828632149762191 0.252007292337394 62 67 0.6616298702207379 0.3383701297792621
524 0.2784639647035831 0.2473537163499035 62 68 0.6614484774855863 0.3385515225144136
525 0.289534179148888 0.24288639300344983 63 68 0.6599370370711015 0.3400629629288985
526 0.2887988084582807 0.2553427050509984 64 68 0.6664700630993141 0.3335299369006859
527 0.2845168625709166 0.27281713116619005 65 69 0.6704046335604125 0.3295953664395874
528 0.295631781036782 0.2911446132569151 65 70 0.6663219211418125 0.33367807885818745
529 0.3109951884217992 0.2924194794589513 66 70 0.6600771245666837 0.33992287543331623
530 0.3104821803739734 0.3046120000005164 66 71 0.654209168154595 0.34579083184540504
531 0.32176582631370104 0.3035754801955288 67 71 0.6619886971287601 0.3380113028712399
532 0.3201110509079681 0.31516770942378647 68 72 0.6693017204142864 0.33069827958571363
533 0.3310796905977304 0.3304548870060249 68 73 0.6730646056023186 0.3269353943976814
534 0.34533393057552186 0.3295839195334297 68 73 0.6638406384871187 0.33615936151288134
535 0.3434761543958095 0.32351201618793113 68 74 0.658854735197878 0.3411452648021221
536 0.35308621601673174 0.31596974757234336 69 74 0.6575432007733848 0.34245679922661526
537 0.3494784512517468 0.3247281289710996 70 75 0.6578142167701969 0.34218578322980303
538 0.35804853201564324 0.33800413235373056 70 76 0.6487467616561426 0.3512532383438574
539 0.3703691459473601 0.33597154041509475 71 76 0.6554096798411921 0.3445903201588079
540 0.36706571281274514 0.3458206970254551 72 77 0.6588309329402536 0.34116906705974626
541 0.37563219443825085 0.3592222235648848 73 78 0.6636002815889228 0.3363997184110773
542 0.3874149401291892 0.3730704898605961 73 79 0.6569949156067795 0.3430050843932205
543 0.4000386676578979 0.37032229718289894 74 80 0.6638859772402224 0.3361140227597777
544 0.412578766077303 0.3790387970285083 74 80 0.6661774304755901 0.3338225695244099
545 0.4084528358330553 0.3748377575945102 75 80 0.6746708352987415 0.3253291647012585
546 0.39899303368975175 0.3829805138412112 75 80 0.6671771814750127 0.3328228185249872
547 0.388096985115172 0.37813928673682395 75 80 0.6647232129076541 0.3352767870923459
548 0.3769607927051818 0.3692348637534138 75 80 0.6600293278636014 0.33997067213639853
549 0.365995007730627 0.3592275571139761 76 80 0.65616963338184 0.34383036661816
550 0.35576237759467816 0.36602211953174424 76 81 0.6656356428045492 0.3343643571954507
551 0.36243130441955806 0.3611853698673227 77 81 0.6604513946036836 0.3395486053963163
552 0.35786026693888984 0.3695490416147583 77 82 0.6660515956905182 0.33394840430948175
553 0.3668568731423044 0.36570910520954186 78 82 0.6793316786683903 0.3206683213316098
554 0.3627969234161705 0.37416334960134967 78 83 0.6639187721019033 0.3360812278980968
555 0.3714035390715064 0.36981238983545683 79 83 0.6676699039066859 0.33233009609331404
556 0.3672752530329302 0.3781752074017331 79 83 0.670168439768831 0.32983156023116905
557 0.35896784113219643 0.37341860800976573 79 84 0.6603189923928205 0.33968100760717945
558 0.36576906741117265 0.3643489133198417 80 84 0.6494249269025717 0.35057507309742825
559 0.3609708570004063 0.3711227443473847 81 84 0.661299057849966 0.3387009421500341
560 0.35292653003187524 0.3828661641436398 81 84 0.6682556274169024 0.3317443725830976
561 0.3441355792106833 0.37927569419046414 81 84 0.6683025587730402 0.33169744122695966
562 0.33501363591357397 0.37060690779365535 81 84 0.6564412632997667 0.34355873670023324
563 0.32594772013816053 0.3604906820985034 81 84 0.6520233409495478 0.3479766590504523
564 0.3175076821132708 0.3505641826881042 81 84 0.6612537937979022 0.33874620620209794
565 0.30959454045351603 0.3410776426147353 81 84 0.6627065942982653 0.33729340570173477
566 0.3022557096680765 0.3321908675042269 81 84 0.6670714009117089 0.33292859908829114
567 0.29531895143577735 0.32376600093850755 81 84 0.666349439176263 0.333650560823737
568 0.2886670677660633 0.3156946191479249 81 84 0.6641204517942529 0.33587954820574717
569 0.28232922464029064 0.30800634038996755 81 84 0.6641778537832059 0.33582214621679407
570 0.27635743286638187 0.3007510036677547 81 84 0.665853062771839 0.3341469372281611
571 0.27060209234122334 0.2937760871794568 81 84 0.6628724302116864 0.3371275697883136
572 0.26479890546658275 0.2868142344132912 81 84 0.653523711315987 0.346476288684013
573 0.2593082369487075 0.28022281061870813 81 84 0.6575573909228836 0.3424426090771165
574 0.2540390623168693 0.273907910989677 82 84 0.655726542009011 0.34427345799098896
575 0.248865909771042 0.2842413172266907 83 85 0.6511830996627008 0.3488169003372991
576 0.26058376634701247 0.2996354038313176 83 86 0.6568681174671877 0.34313188253281235
577 0.2773221197663977 0.29971802550896237 84 86 0.6604351986498002 0.33956480135019995
578 0.27816057564173313 0.31108464664088625 84 87 0.6479173663797715 0.3520826336202285
579 0.2903539587598366 0.3089756531884586 85 87 0.6439062571267853 0.35609374287321477
580 0.2887439644799063 0.3187580370903079 85 87 0.6301284160908713 0.36987158390912855
581 0.2829391039589535 0.3155192156968945 85 88 0.632508954420672 0.3674910455793281
582 0.2924308715546971 0.3082240028159007 85 88 0.6300015561117346 0.3699984438882654
583 0.28962474365958113 0.2996260866440772 85 88 0.6216556715363868 0.3783443284636131
584 0.28336144989073186 0.2912120222604995 85 88 0.630874431480775 0.369125568519225
585 0.2763960140485266 0.28330932565618966 85 88 0.6360822825960143 0.3639177174039857
586 0.26951451241591373 0.27590239683580026 85 88 0.6382251204407313 0.3617748795592686
587 0.262978516041175 0.2689876849096273 85 88 0.6409118349399541 0.3590881650600458
588 0.25689582177312964 0.2625849561591142 85 88 0.6447309358428663 0.35526906415713366
589 0.2510786247595973 0.25647684233339774 85 88 0.6422950808757494 0.3577049191242505
590 0.24525223976161428 0.2503784146260727 85 88 0.6335890968244206 0.3664109031755794
591 0.23975733160174706 0.2446264942188674 85 89 0.6378064717883197 0.36219352821168027
592 0.25108249927281534 0.23920797160272161 85 89 0.6387785450862161 0.3612214549137839
593 0.25092940341999437 0.23420352552180718 85 89 0.6426584184223766 0.35734158157762325
594 0.2469792748908769 0.22929281560577167 85 89 0.6364849101609609 0.3635150898390392
595 0.2417547699083337 0.2243596647444807 85 89 0.6299292733387732 0.3700707266612267
596 0.23637828444259523 0.21965725481874393 85 90 0.6321267163096371 0.36787328369036293
597 0.2477676095881956 0.2153180571385338 86 91 0.6361674505435241 0.363832549456476
598 0.2641172629016514 0.2278238785531617 87 92 0.6387671151974126 0.3612328848025875
599 0.2814008576553293 0.2451182603822315 87 93 0.6365426287004504 0.3634573712995495
600 0.29870892611662836 0.24714517760031468 88 93 0.6459572799234715 0.3540427200765285
601 0.29885780086629293 0.2607307970105276 89 94 0.6433195246046776 0.3566804753953223
602 0.31020643579832824 0.27756910602281293 89 94 0.6458696674859477 0.35413033251405246
603 0.30790556391549884 0.2780825975116216 90 94 0.6373711110673181 0.36262888893268186
604 0.30114988754251737 0.2897082934301786 90 94 0.6297116167713575 0.37028838322864255
605 0.29287502595979525 0.28757928546361716 90 94 0.619138308875209 0.380861691124791
606 0.2842035902166312 0.28101198213574147 90 94 0.6131529312931066 0.3868470687068934
607 0.2759274843613565 0.2735024406633695 91 94 0.6200972582564968 0.3799027417435033
608 0.2680376270415014 0.282434140241437 91 94 0.6196446239963331 0.38035537600366676
609 0.2603012050204389 0.2794889931156753 91 94 0.6126154168061323 0.38738458319386776
610 0.2525014400804197 0.2725485019541425 91 95 0.6013846585384414 0.39861534146155864
611 0.2613653042317519 0.2645101718622605 92 96 0.599026930385525 0.400973069614475
612 0.275189352957378 0.27293002962701685 93 96 0.6000292426044577 0.3999707573955424
613 0.27355518967645215 0.2861773398114254 94 97 0.5985103262928028 0.4014896737071973
614 0.283505399000659 0.30037004903749304 94 97 0.5947460111193411 0.40525398888065894
615 0.28016874024169924 0.29779844822153273 94 97 0.5921630752855606 0.40783692471443933
616 0.2728542208974294 0.29013317932506877 94 97 0.5944598780230593 0.40554012197694067
617 0.26440910407673623 0.2809992574124368 94 97 0.5905636785999795 0.4094363214000206
618 0.25579969834699473 0.27161814114962646 94 97 0.5877528297004978 0.4122471702995022
619 0.2473958778040012 0.2624424715206277 94 97 0.5868035772092359 0.4131964227907642
620 0.2395288005847981 0.25382935872345497 94 97 0.5925843159836185 0.40741568401638145
621 0.23191057890582376 0.24549818619314212 94 97 0.58704005602535 0.41295994397465
622 0.2244882742744004 0.237397186625699 94 97 0.5828791593418247 0.41712084065817534
623 0.21707046840297656 0.22933416132806447 94 97 0.5736195096581759 0.4263804903418242
624 0.20979680331926012 0.22144738624124052 94 97 0.5704144772265043 0.4295855227734957
625 0.20271875357200836 0.2137868319801282 94 97 0.5675890050814716 0.43241099491852847
626 0.19596223462220627 0.20647691723855882 94 97 0.5682887239582918 0.43171127604170817
627 0.18931595380474375 0.19930490497272943 94 97 0.561715840398313 0.43828415960168704
628 0.18302332296194268 0.1925128274567378 94 97 0.5646382619979499 0.4353617380020502
629 0.17711518194685216 0.18613021150902642 94 97 0.5665418204046269 0.4334581795953732
630 0.17192706649547423 0.18049134467593905 95 97 0.5787104652143189 0.4212895347856812
631 0.1672676759383275 0.19190374024158083 95 97 0.5826254655896552 0.41737453441034483
632 0.16274750590328363 0.19159676700187217 95 97 0.5770913954107759 0.42290860458922414
633 0.15845962878705483 0.18766327683417824 95 97 0.5782193223490139 0.4217806776509861
634 0.15459581789838803 0.18293224404429848 95 97 0.58451018641325 0.41548981358675
635 0.150667034030309 0.17778231583430118 95 97 0.5745903256095157 0.42540967439048427
636 0.14672094448509948 0.17254503559746653 96 98 0.5706948435590485 0.42930515644095146
637 0.15922246892943973 0.183776664707718 96 98 0.5652659138489167 0.4347340861510832
638 0.15992271928908605 0.18325623732155516 96 98 0.5640901562267239 0.43590984377327624
639 0.15672678214590366 0.1788959448509739 96 98 0.5588468322803903 0.4411531677196097
640 0.15266136143558517 0.17372283179489603 96 98 0.5662682662411206 0.43373173375887936
641 0.14834392095250468 0.16835257050438307 96 98 0.5627643793241354 0.4372356206758647
642 0.14428357123251426 0.16329187170127465 96 98 0.5685663401019461 0.43143365989805404
643 0.14051897078931644 0.15857688375481585 96 98 0.570964206979042 0.42903579302095796
644 0.1367947609769269 0.15394978737580975 96 98 0.5655569075150021 0.43444309248499785
645 0.13368320995754981 0.1499804880334358 96 98 0.5799579772586094 0.4200420227413905
646 0.13072752262076134 0.1462099377818456 96 98 0.5757021648898224 0.4242978351101777
647 0.1275379831090359 0.14224627783843352 96 98 0.564134559883433 0.4358654401165671
648 0.12449487489121387 0.13846775499184288 96 98 0.5675556016138356 0.4324443983861644
649 0.12127480109478138 0.13454903722592038 96 98 0.5577126951124358 0.4422873048875641
650 0.11825960742808278 0.1308701317643935 96 98 0.5623334940957018 0.4376665059042981
651 0.11520929186803115 0.12718928999139678 96 98 0.5562619546454289 0.44373804535457106
652 0.11219939900876738 0.12358039722724198 96 98 0.5547240104967107 0.4452759895032893
653 0.10915292142996376 0.11996486973793613 96 98 0.550175869677857 0.44982413032214297
654 0.10612270767770386 0.1163940585704167 96 98 0.5479236314120856 0.4520763685879145
655 0.10315045679422805 0.11290824014235112 96 98 0.546449449547295 0.453550550452705
656 0.10032050302158048 0.10959039720231256 96 98 0.547193550967538 0.45280644903246203
657 0.09743309642255063 0.10623949589425111 97 98 0.5412279018157005 0.4587720981842996
658 0.0945552153104562 0.11942129480857332 97 98 0.5391311996017233 0.4608688003982767
659 0.09197235482315964 0.12104013034637144 97 98 0.5450592410377371 0.4549407589622629
660 0.08932655353836078 0.11873779028541216 97 98 0.5377272534710439 0.46227274652895617
661 0.08686058651576509 0.11539422192546396 97 98 0.5410888249613287 0.45891117503867124
662 0.08456665135963526 0.1118692819638492 97 98 0.5420901561736985 0.45790984382630145
663 0.0824151072721663 0.10841717974461955 97 98 0.5424420425613795 0.4575579574386206
664 0.08016214838707666 0.10488542645739575 97 98 0.5358320084833165 0.4641679915166835
665 0.07782135808613194 0.10131550429602627 97 98 0.5318467963787258 0.4681532036212742
